txn_id,customer_id,transaction_date,transaction_type,transaction_mode,amount,beneficiary_country
TXN001466,CUST00352,2025-09-11,NEFT/RTGS,ATM,41465,USA
TXN001467,CUST00352,2025-01-02,Card Payment,ATM,70492,Germany
TXN001468,CUST00352,2025-12-16,Wire Transfer,Mobile App,77096,Germany
TXN001469,CUST00353,2025-01-15,Card Payment,Branch,53813,Germany
TXN001470,CUST00353,2025-10-20,NEFT/RTGS,Online,48899,USA
TXN001471,CUST00354,2025-02-16,Cash Withdrawal,Online,47605,Canada
TXN001472,CUST00354,2025-12-01,NEFT/RTGS,Branch,59957,Australia
TXN001473,CUST00354,2025-08-30,Cash Deposit,ATM,32879,USA
TXN001474,CUST00355,2025-08-24,Cash Deposit,Mobile App,23415,UK
TXN001475,CUST00355,2025-08-25,Card Payment,Online,22830,USA
TXN001476,CUST00355,2025-05-06,NEFT/RTGS,Online,27148,Canada
TXN001477,CUST00355,2025-12-16,NEFT/RTGS,Mobile App,14655,India
TXN001478,CUST00355,2025-10-03,Wire Transfer,Online,26590,Germany
TXN001479,CUST00356,2025-01-21,Cash Withdrawal,Mobile App,64536,Germany
TXN001480,CUST00356,2025-11-19,NEFT/RTGS,Mobile App,58602,Australia
TXN001481,CUST00356,2025-10-24,Wire Transfer,Branch,81738,India
TXN001482,CUST00356,2025-06-23,Cash Deposit,Branch,77152,UK
TXN001483,CUST00356,2025-02-07,NEFT/RTGS,Mobile App,63878,Germany
TXN001484,CUST00357,2025-08-19,Cash Withdrawal,ATM,30856,UK
TXN001485,CUST00357,2025-03-13,Cash Deposit,ATM,46554,Canada
TXN001486,CUST00357,2025-05-30,Cash Withdrawal,Branch,38369,India
TXN001487,CUST00357,2025-09-01,NEFT/RTGS,ATM,44097,Canada
TXN001488,CUST00357,2025-05-30,NEFT/RTGS,ATM,36627,USA
TXN001489,CUST00358,2025-01-07,Cash Withdrawal,ATM,40339,India
TXN001490,CUST00359,2025-03-29,Cash Withdrawal,Branch,83513,Australia
TXN001491,CUST00359,2025-06-10,Card Payment,ATM,59077,Canada
TXN001492,CUST00360,2025-09-05,NEFT/RTGS,Online,35770,Canada
TXN001493,CUST00361,2025-03-18,Cash Withdrawal,Online,32267,UK
TXN001494,CUST00361,2025-11-23,Wire Transfer,Branch,37119,Australia
TXN001495,CUST00361,2025-12-07,Wire Transfer,Mobile App,42124,Australia
TXN001496,CUST00361,2025-10-11,Card Payment,Online,39480,Australia
TXN001497,CUST00362,2025-04-04,Cash Deposit,Branch,10634,Germany
TXN001498,CUST00362,2025-04-01,Wire Transfer,ATM,11578,Australia
TXN001499,CUST00362,2025-02-02,Cash Deposit,ATM,11637,Canada
TXN001500,CUST00362,2025-05-05,Card Payment,Mobile App,16343,India
TXN001501,CUST00362,2025-11-21,Wire Transfer,Branch,16491,Germany
TXN001502,CUST00363,2025-10-29,Cash Deposit,Mobile App,53313,India
TXN001503,CUST00363,2025-10-25,NEFT/RTGS,Online,73186,UK
TXN001504,CUST00363,2025-11-22,Card Payment,Mobile App,85441,Australia
TXN001505,CUST00363,2025-07-28,Card Payment,ATM,52340,India
TXN001506,CUST00363,2025-05-26,Cash Withdrawal,ATM,59480,Germany
TXN001507,CUST00363,2025-05-21,Card Payment,ATM,58822,Canada
TXN001508,CUST00364,2025-09-18,NEFT/RTGS,Mobile App,218706,Germany
TXN001509,CUST00364,2025-02-18,NEFT/RTGS,ATM,33101,USA
TXN001510,CUST00364,2025-04-04,Cash Deposit,Online,37680,Australia
TXN001511,CUST00365,2025-09-29,NEFT/RTGS,Online,60998,UK
TXN001512,CUST00365,2025-03-21,Cash Withdrawal,Branch,64763,Australia
TXN001513,CUST00365,2025-03-29,Cash Deposit,Branch,89227,USA
TXN001514,CUST00365,2025-08-02,Cash Withdrawal,Branch,109192,UK
TXN001515,CUST00366,2025-06-06,Cash Withdrawal,ATM,53160,Germany
TXN001516,CUST00366,2025-06-07,NEFT/RTGS,Mobile App,33451,Australia
TXN001517,CUST00366,2025-07-29,Cash Withdrawal,Branch,58156,Germany
TXN001518,CUST00367,2025-05-12,Cash Withdrawal,ATM,84992,UK
TXN001519,CUST00367,2025-07-15,Cash Withdrawal,Branch,67358,India
TXN001520,CUST00367,2025-02-08,Cash Deposit,Branch,54550,USA
TXN001521,CUST00367,2025-10-31,NEFT/RTGS,Online,55474,UK
TXN001522,CUST00368,2025-11-07,Card Payment,Mobile App,55409,USA
TXN001523,CUST00368,2025-07-09,NEFT/RTGS,ATM,84644,India
TXN001524,CUST00368,2025-02-07,Cash Withdrawal,Mobile App,80542,India
TXN001525,CUST00368,2025-10-15,Wire Transfer,Mobile App,81747,USA
TXN001526,CUST00369,2025-09-29,Cash Withdrawal,Online,25833,UK
TXN001527,CUST00369,2025-02-04,Cash Withdrawal,ATM,31581,USA
TXN001528,CUST00370,2025-04-27,NEFT/RTGS,ATM,29109,USA
TXN001529,CUST00370,2025-11-06,Wire Transfer,Branch,38726,UK
TXN001530,CUST00370,2025-08-07,NEFT/RTGS,Mobile App,49937,India
TXN001531,CUST00370,2025-07-11,Wire Transfer,Mobile App,34303,India
TXN001532,CUST00370,2025-06-17,Card Payment,Mobile App,31117,India
TXN001533,CUST00370,2025-10-17,Wire Transfer,Online,24768,UK
TXN001534,CUST00371,2025-08-28,Card Payment,Branch,83389,USA
TXN001535,CUST00371,2025-08-09,Cash Withdrawal,Mobile App,47122,India
TXN001536,CUST00371,2025-06-19,Wire Transfer,Branch,111611,Germany
TXN001537,CUST00372,2025-08-10,Wire Transfer,Mobile App,34551,Germany
TXN001538,CUST00373,2025-03-19,Cash Withdrawal,Branch,230147,India
TXN001539,CUST00373,2025-06-17,Card Payment,Mobile App,37443,Canada
TXN001540,CUST00373,2025-07-01,Card Payment,Branch,35948,Australia
TXN001541,CUST00373,2025-04-16,Cash Withdrawal,Branch,30650,USA
TXN001542,CUST00374,2025-02-05,Cash Withdrawal,ATM,11658,USA
TXN001543,CUST00374,2025-05-19,Cash Deposit,Branch,9426,USA
TXN001544,CUST00374,2025-08-14,Wire Transfer,Mobile App,76389,UK
TXN001545,CUST00374,2025-07-14,Wire Transfer,Mobile App,7019,India
TXN001546,CUST00374,2025-04-16,NEFT/RTGS,Online,11329,Germany
TXN001547,CUST00374,2025-09-22,Wire Transfer,Branch,12544,India
TXN001548,CUST00375,2025-06-12,NEFT/RTGS,Branch,42415,India
TXN001549,CUST00375,2025-09-17,Cash Withdrawal,Mobile App,28592,USA
TXN001550,CUST00375,2025-08-04,NEFT/RTGS,Online,179276,UK
TXN001551,CUST00375,2025-06-08,Wire Transfer,Mobile App,31619,UK
TXN001552,CUST00376,2025-11-26,NEFT/RTGS,Mobile App,31667,Australia
TXN001553,CUST00376,2025-06-15,Wire Transfer,Branch,40421,India
TXN001554,CUST00376,2025-01-05,Cash Deposit,Branch,33369,USA
TXN001555,CUST00376,2025-04-18,Cash Withdrawal,ATM,31040,USA
TXN001556,CUST00376,2025-03-22,NEFT/RTGS,Branch,23876,Canada
TXN001557,CUST00376,2025-12-09,Cash Deposit,ATM,51805,USA
TXN001558,CUST00376,2025-01-16,NEFT/RTGS,Branch,27977,India
TXN001559,CUST00377,2025-01-14,Cash Withdrawal,Online,50214,Canada
TXN001560,CUST00377,2025-01-24,Card Payment,Mobile App,55509,Germany
TXN001561,CUST00377,2025-03-28,Cash Deposit,Online,43197,Canada
TXN001562,CUST00378,2025-02-27,NEFT/RTGS,Mobile App,17756,Germany
TXN001563,CUST00378,2025-11-05,Wire Transfer,ATM,19694,Germany
TXN001564,CUST00378,2025-05-12,Cash Deposit,ATM,13745,Germany
TXN001565,CUST00378,2025-02-19,NEFT/RTGS,Mobile App,8779,Australia
TXN001566,CUST00378,2025-10-20,Cash Deposit,Branch,14945,Australia
TXN001567,CUST00378,2025-12-04,Wire Transfer,Online,10921,USA
TXN001568,CUST00378,2025-11-11,Wire Transfer,Branch,16502,Australia
TXN001569,CUST00378,2025-12-30,NEFT/RTGS,ATM,17050,USA
TXN001570,CUST00379,2025-01-18,NEFT/RTGS,Online,16482,UK
TXN001571,CUST00379,2025-01-08,Cash Deposit,Online,25345,USA
TXN001572,CUST00379,2025-09-05,Cash Withdrawal,Branch,24329,USA
TXN001573,CUST00379,2025-10-23,NEFT/RTGS,Mobile App,25605,Australia
TXN001574,CUST00379,2025-05-24,Card Payment,ATM,18935,USA
TXN001575,CUST00379,2025-04-06,Cash Withdrawal,ATM,23270,UK
TXN001576,CUST00379,2025-06-25,Card Payment,ATM,22940,Germany
TXN001577,CUST00380,2025-02-18,Cash Deposit,Mobile App,12732,UK
TXN001578,CUST00380,2025-12-31,Cash Withdrawal,Branch,13540,India
TXN001579,CUST00381,2025-02-12,Card Payment,Branch,54558,Canada
TXN001580,CUST00381,2025-03-14,Cash Deposit,Online,73196,Germany
TXN001581,CUST00381,2025-07-01,Card Payment,Branch,38741,USA
TXN001582,CUST00381,2025-07-05,Card Payment,Branch,71833,Canada
TXN001583,CUST00381,2025-09-29,Cash Deposit,ATM,50472,Australia
TXN001584,CUST00382,2025-11-09,NEFT/RTGS,Branch,43450,Australia
TXN001585,CUST00382,2025-07-19,Card Payment,Mobile App,52081,UK
TXN001586,CUST00382,2025-03-11,Cash Withdrawal,Online,40186,Germany
TXN001587,CUST00382,2025-11-10,Card Payment,Online,34582,India
TXN001588,CUST00382,2025-03-13,Cash Deposit,Mobile App,43485,India
TXN001589,CUST00382,2025-05-05,NEFT/RTGS,Branch,35807,USA
TXN001590,CUST00383,2025-04-26,Cash Withdrawal,Branch,52313,Germany
TXN001591,CUST00384,2025-04-16,NEFT/RTGS,Branch,55316,India
TXN001592,CUST00384,2025-06-17,Wire Transfer,Online,42488,Australia
TXN001593,CUST00384,2025-08-30,Cash Deposit,Mobile App,55606,Canada
TXN001594,CUST00385,2025-06-24,Cash Withdrawal,Online,32449,India
TXN001595,CUST00385,2025-05-11,Wire Transfer,Mobile App,41059,Germany
TXN001596,CUST00385,2025-09-07,Cash Withdrawal,Branch,28622,Germany
TXN001597,CUST00385,2025-11-05,Card Payment,ATM,34977,Canada
TXN001598,CUST00385,2025-08-10,NEFT/RTGS,Online,53070,USA
TXN001599,CUST00386,2025-11-24,Card Payment,ATM,22131,UK
TXN001600,CUST00386,2025-05-09,Cash Withdrawal,Online,13683,Germany
TXN001601,CUST00387,2025-04-24,Card Payment,Mobile App,70400,USA
TXN001602,CUST00387,2025-09-07,Card Payment,Mobile App,63974,Australia
TXN001603,CUST00387,2025-12-08,NEFT/RTGS,Online,115629,Canada
TXN001604,CUST00387,2025-02-20,Card Payment,Online,89059,Canada
TXN001605,CUST00387,2025-05-03,Cash Withdrawal,Mobile App,85061,India
TXN001606,CUST00387,2025-08-14,NEFT/RTGS,Online,67865,Germany
TXN001607,CUST00387,2025-11-18,NEFT/RTGS,Online,64802,Germany
TXN001608,CUST00388,2025-07-31,Wire Transfer,Mobile App,54055,India
TXN001609,CUST00388,2025-05-08,Cash Withdrawal,Mobile App,38918,UK
TXN001610,CUST00388,2025-12-24,Cash Withdrawal,Branch,59438,India
TXN001611,CUST00388,2025-07-25,Cash Withdrawal,Branch,30193,USA
TXN001612,CUST00389,2025-04-27,Cash Withdrawal,ATM,60707,India
TXN001613,CUST00389,2025-02-16,NEFT/RTGS,ATM,87394,India
TXN001614,CUST00389,2025-05-16,NEFT/RTGS,ATM,61462,Canada
TXN001615,CUST00390,2025-06-15,Wire Transfer,Online,62248,Germany
TXN001616,CUST00390,2025-09-17,Card Payment,ATM,39129,USA
TXN001617,CUST00390,2025-04-12,Wire Transfer,Online,39548,Canada
TXN001618,CUST00390,2025-12-06,NEFT/RTGS,ATM,46812,Australia
TXN001619,CUST00391,2025-07-17,Wire Transfer,ATM,58803,Germany
TXN001620,CUST00391,2025-08-15,Wire Transfer,Branch,47523,Canada
TXN001621,CUST00391,2025-05-21,Wire Transfer,Mobile App,49558,Canada
TXN001622,CUST00391,2025-04-26,NEFT/RTGS,Branch,66052,USA
TXN001623,CUST00391,2025-01-11,Card Payment,Mobile App,255566,USA
TXN001624,CUST00392,2025-04-06,Card Payment,Mobile App,63641,Canada
TXN001625,CUST00392,2025-05-14,Cash Withdrawal,ATM,47600,Australia
TXN001626,CUST00392,2025-05-01,Cash Withdrawal,ATM,62035,Germany
TXN001627,CUST00392,2025-12-26,Cash Deposit,Branch,85267,India
TXN001628,CUST00392,2025-09-17,NEFT/RTGS,ATM,75088,India
TXN001629,CUST00393,2025-12-26,Card Payment,Branch,42844,Australia
TXN001630,CUST00393,2025-08-13,NEFT/RTGS,Mobile App,33269,Germany
TXN001631,CUST00393,2025-03-29,Wire Transfer,Mobile App,48036,India
TXN001632,CUST00393,2025-12-28,Cash Deposit,Online,26165,Canada
TXN001633,CUST00393,2025-05-22,Card Payment,ATM,22848,Australia
TXN001634,CUST00393,2025-03-10,NEFT/RTGS,Branch,44129,Australia
TXN001635,CUST00393,2025-10-03,Cash Withdrawal,ATM,36483,Australia
TXN001636,CUST00394,2025-10-04,Card Payment,ATM,97045,Germany
TXN001637,CUST00394,2025-10-28,Wire Transfer,Online,76222,India
TXN001638,CUST00394,2025-07-31,Cash Deposit,Branch,70718,Canada
TXN001639,CUST00394,2025-04-03,Wire Transfer,Mobile App,96058,USA
TXN001640,CUST00395,2025-12-17,NEFT/RTGS,Mobile App,29127,UK
TXN001641,CUST00395,2025-03-12,Cash Withdrawal,Branch,25968,Germany
TXN001642,CUST00395,2025-05-10,NEFT/RTGS,Online,19694,India
TXN001643,CUST00395,2025-04-13,Cash Deposit,ATM,23057,USA
TXN001644,CUST00396,2025-09-26,Cash Withdrawal,Online,48262,Germany
TXN001645,CUST00396,2025-02-18,Cash Deposit,Online,61254,Canada
TXN001646,CUST00396,2025-06-06,Wire Transfer,ATM,262861,Canada
TXN001647,CUST00396,2025-04-04,Card Payment,Branch,55682,India
TXN001648,CUST00396,2025-12-16,Cash Deposit,ATM,47768,UK
TXN001649,CUST00396,2025-04-01,Card Payment,Branch,54259,Canada
TXN001650,CUST00396,2025-01-20,Card Payment,Online,59099,Germany
TXN001651,CUST00397,2025-04-03,Card Payment,Branch,36208,India
TXN001652,CUST00397,2025-06-22,NEFT/RTGS,Mobile App,31447,India
TXN001653,CUST00397,2025-12-09,Card Payment,Online,43371,Germany
TXN001654,CUST00397,2025-09-09,Cash Deposit,Mobile App,43311,UK
TXN001655,CUST00397,2025-09-03,Card Payment,Online,47966,India
TXN001656,CUST00398,2025-12-26,Card Payment,Mobile App,43659,Canada
TXN001657,CUST00398,2025-04-12,Cash Withdrawal,Mobile App,42250,Canada
TXN001658,CUST00398,2025-02-12,NEFT/RTGS,Online,41013,Germany
TXN001659,CUST00398,2025-06-06,NEFT/RTGS,ATM,56583,Germany
TXN001660,CUST00398,2025-09-28,Wire Transfer,Branch,54371,Australia
TXN001661,CUST00399,2025-06-10,Wire Transfer,Online,75386,Canada
TXN001662,CUST00399,2025-10-03,Wire Transfer,Mobile App,95285,India
TXN001663,CUST00399,2025-04-02,Card Payment,ATM,76613,Australia
TXN001664,CUST00399,2025-04-06,Cash Deposit,ATM,68856,Australia
TXN001665,CUST00399,2025-09-11,Cash Deposit,Online,46540,India
TXN001666,CUST00399,2025-05-29,Wire Transfer,Branch,89455,India
TXN001667,CUST00400,2025-07-25,Wire Transfer,Branch,66394,USA
TXN001668,CUST00400,2025-11-15,Cash Withdrawal,Mobile App,46884,USA
TXN001669,CUST00400,2025-04-15,Cash Withdrawal,Mobile App,30909,Australia
TXN001670,CUST00401,2025-04-08,NEFT/RTGS,ATM,6890,Germany
TXN001671,CUST00401,2025-01-22,NEFT/RTGS,Branch,42922,Canada
TXN001672,CUST00402,2025-09-08,Wire Transfer,Branch,17566,India
TXN001673,CUST00402,2025-12-15,NEFT/RTGS,ATM,15513,Canada
TXN001674,CUST00402,2025-10-19,Cash Withdrawal,Online,28466,Canada
TXN001675,CUST00403,2025-09-12,Cash Deposit,Branch,25194,India
TXN001676,CUST00403,2025-04-28,Wire Transfer,Mobile App,38576,Canada
TXN001677,CUST00403,2025-12-22,Wire Transfer,Branch,31295,USA
TXN001678,CUST00403,2025-11-02,Wire Transfer,Branch,26429,Germany
TXN001679,CUST00404,2025-06-24,Cash Withdrawal,Branch,29082,Australia
TXN001680,CUST00404,2025-11-26,Wire Transfer,Mobile App,40274,UK
TXN001681,CUST00404,2025-04-05,Cash Deposit,ATM,35676,Germany
TXN001682,CUST00405,2025-09-28,Cash Withdrawal,Branch,65798,India
TXN001683,CUST00405,2025-06-12,Wire Transfer,Online,59093,USA
TXN001684,CUST00405,2025-06-14,Cash Withdrawal,Online,430278,Australia
TXN001685,CUST00405,2025-12-17,Cash Deposit,Online,68534,USA
TXN001686,CUST00405,2025-10-18,Wire Transfer,Branch,66860,Germany
TXN001687,CUST00406,2025-09-01,Card Payment,Mobile App,9244,Canada
TXN001688,CUST00406,2025-07-18,NEFT/RTGS,Branch,9504,UK
TXN001689,CUST00406,2025-11-22,NEFT/RTGS,Mobile App,8157,Australia
TXN001690,CUST00406,2025-07-04,Cash Deposit,Branch,9699,USA
TXN001691,CUST00407,2025-07-08,Wire Transfer,Mobile App,73552,UK
TXN001692,CUST00407,2025-10-05,Cash Deposit,Mobile App,63585,UK
TXN001693,CUST00407,2025-06-30,Cash Deposit,Mobile App,65674,USA
TXN001694,CUST00408,2025-08-26,Cash Withdrawal,ATM,70642,Germany
TXN001695,CUST00408,2025-05-06,Cash Deposit,Branch,60800,UK
TXN001696,CUST00409,2025-07-06,NEFT/RTGS,Mobile App,103843,USA
TXN001697,CUST00409,2025-04-20,NEFT/RTGS,Branch,71250,UK
TXN001698,CUST00409,2025-11-16,NEFT/RTGS,Online,97429,Germany
TXN001699,CUST00410,2025-09-22,NEFT/RTGS,Branch,24288,USA
TXN001700,CUST00410,2025-10-18,Cash Deposit,ATM,150261,Germany
TXN001701,CUST00410,2025-10-22,Cash Deposit,Branch,26634,Australia
TXN001702,CUST00410,2025-05-06,Cash Deposit,Mobile App,21469,Germany
TXN001703,CUST00410,2025-11-18,Wire Transfer,Online,23005,UK
TXN001704,CUST00410,2025-01-05,Wire Transfer,ATM,24379,India
TXN001705,CUST00411,2025-04-20,Cash Withdrawal,Online,44579,USA
TXN001706,CUST00411,2025-08-17,NEFT/RTGS,ATM,45309,UK
TXN001707,CUST00411,2025-06-05,Wire Transfer,Branch,45450,Australia
TXN001708,CUST00411,2025-07-29,Cash Deposit,Mobile App,54446,USA
TXN001709,CUST00411,2025-12-20,Cash Deposit,Online,56196,Australia
TXN001710,CUST00412,2025-03-11,NEFT/RTGS,Mobile App,57201,India
TXN001711,CUST00412,2025-07-05,NEFT/RTGS,Branch,41923,Germany
TXN001712,CUST00412,2025-09-09,Card Payment,ATM,66443,Germany
TXN001713,CUST00412,2025-03-11,Card Payment,ATM,89652,UK
TXN001714,CUST00413,2025-04-11,Cash Withdrawal,ATM,76880,USA
TXN001715,CUST00413,2025-02-12,Cash Withdrawal,Mobile App,73586,Australia
TXN001716,CUST00413,2025-07-06,Cash Withdrawal,Branch,45691,India
TXN001717,CUST00413,2025-09-24,Wire Transfer,Mobile App,46112,Canada
TXN001718,CUST00414,2025-06-22,Wire Transfer,ATM,344461,Cyprus
TXN001719,CUST00414,2025-01-17,Cash Deposit,Online,46911,Australia
TXN001720,CUST00414,2025-04-13,NEFT/RTGS,Mobile App,35972,Australia
TXN001721,CUST00414,2025-09-20,NEFT/RTGS,Mobile App,46862,Germany
TXN001722,CUST00415,2025-09-08,Cash Withdrawal,ATM,64717,USA
TXN001723,CUST00415,2025-12-10,Wire Transfer,ATM,44265,India
TXN001724,CUST00415,2025-02-24,Cash Deposit,Online,51549,Canada
TXN001725,CUST00415,2025-03-20,Card Payment,Branch,48533,USA
TXN001726,CUST00415,2025-11-13,Wire Transfer,Branch,360262,India
TXN001727,CUST00416,2025-03-04,Wire Transfer,Branch,81471,Australia
TXN001728,CUST00416,2025-02-11,Cash Deposit,Online,48987,USA
TXN001729,CUST00416,2025-04-30,Cash Deposit,Online,66487,Australia
TXN001730,CUST00416,2025-06-14,Card Payment,Branch,65047,Australia
TXN001731,CUST00417,2025-08-29,Cash Withdrawal,Online,71310,Canada
TXN001732,CUST00417,2025-04-12,Cash Withdrawal,Branch,70545,Germany
TXN001733,CUST00417,2025-04-07,Wire Transfer,Online,71364,Canada
TXN001734,CUST00418,2025-10-31,Cash Withdrawal,Mobile App,47381,USA
TXN001735,CUST00418,2025-06-26,Cash Deposit,Online,31743,Canada
TXN001736,CUST00418,2025-12-16,Cash Withdrawal,ATM,31066,Australia
TXN001737,CUST00418,2025-01-31,Card Payment,Mobile App,37152,USA
TXN001738,CUST00418,2025-08-17,Wire Transfer,Online,35838,India
TXN001739,CUST00418,2025-12-15,Card Payment,Online,21642,UK
TXN001740,CUST00419,2025-09-03,Cash Withdrawal,Mobile App,77608,UK
TXN001741,CUST00419,2025-06-10,Card Payment,Branch,65791,UK
TXN001742,CUST00420,2025-08-25,Cash Withdrawal,Mobile App,57463,Germany
TXN001743,CUST00420,2025-07-17,NEFT/RTGS,Online,59025,Germany
TXN001744,CUST00420,2025-07-15,Cash Deposit,Mobile App,42839,USA
TXN001745,CUST00420,2025-03-30,Cash Deposit,Branch,69332,UK
TXN001746,CUST00421,2025-04-12,Wire Transfer,Mobile App,40963,India
TXN001747,CUST00421,2025-10-09,Cash Withdrawal,Branch,34218,Germany
TXN001748,CUST00421,2025-03-23,NEFT/RTGS,Online,22751,USA
TXN001749,CUST00421,2025-02-04,Cash Withdrawal,Mobile App,34347,UK
TXN001750,CUST00422,2025-08-02,NEFT/RTGS,Online,67940,Germany
TXN001751,CUST00422,2025-11-13,NEFT/RTGS,Online,64000,UK
TXN001752,CUST00422,2025-05-25,Cash Withdrawal,ATM,63232,Canada
TXN001753,CUST00423,2025-02-02,Wire Transfer,Mobile App,33446,Canada
TXN001754,CUST00423,2025-04-30,Cash Withdrawal,Mobile App,47085,UK
TXN001755,CUST00423,2025-10-23,Cash Withdrawal,Branch,57089,UK
TXN001756,CUST00423,2025-04-28,Card Payment,Branch,71645,USA
TXN001757,CUST00423,2025-08-29,Wire Transfer,ATM,49426,USA
TXN001758,CUST00423,2025-06-14,Wire Transfer,Mobile App,61143,Canada
TXN001759,CUST00424,2025-02-04,NEFT/RTGS,Mobile App,91452,Canada
TXN001760,CUST00424,2025-05-22,Cash Deposit,ATM,47001,USA
TXN001761,CUST00424,2025-11-14,NEFT/RTGS,Branch,356102,India
TXN001762,CUST00425,2025-04-13,Cash Deposit,Online,33704,UK
TXN001763,CUST00425,2025-04-10,Card Payment,ATM,41429,UK
TXN001764,CUST00425,2025-01-06,Cash Withdrawal,ATM,42912,USA
TXN001765,CUST00425,2025-01-13,Wire Transfer,Mobile App,32481,USA
TXN001766,CUST00426,2025-10-12,Cash Deposit,Mobile App,26932,Germany
TXN001767,CUST00426,2025-12-28,Card Payment,Mobile App,27382,UK
TXN001768,CUST00426,2025-03-07,Cash Withdrawal,Online,26786,UK
TXN001769,CUST00426,2025-03-14,Cash Withdrawal,Mobile App,28445,India
TXN001770,CUST00426,2025-06-15,NEFT/RTGS,Branch,139685,Canada
TXN001771,CUST00426,2025-06-15,Card Payment,Online,18106,UK
TXN001772,CUST00427,2025-02-04,Cash Deposit,Branch,68189,India
TXN001773,CUST00427,2025-05-01,Wire Transfer,ATM,49606,India
TXN001774,CUST00428,2025-09-10,NEFT/RTGS,Online,57227,UK
TXN001775,CUST00428,2025-10-08,Wire Transfer,Branch,41032,Canada
TXN001776,CUST00428,2025-05-14,Cash Deposit,Branch,69554,Germany
TXN001777,CUST00428,2025-12-24,Cash Deposit,Mobile App,49815,India
TXN001778,CUST00428,2025-04-30,Cash Deposit,Branch,47172,India
TXN001779,CUST00428,2025-07-22,Wire Transfer,ATM,54138,Canada
TXN001780,CUST00429,2025-10-29,Wire Transfer,Branch,59122,India
TXN001781,CUST00429,2025-10-25,Cash Withdrawal,Branch,473222,USA
TXN001782,CUST00429,2025-05-25,Cash Withdrawal,ATM,73511,Germany
TXN001783,CUST00429,2025-05-12,Cash Withdrawal,Branch,927928,Malta
TXN001784,CUST00429,2025-08-17,Card Payment,Mobile App,80642,UK
TXN001785,CUST00429,2025-04-16,Cash Deposit,ATM,376545,Cayman Islands
TXN001786,CUST00430,2025-11-28,Cash Deposit,ATM,33134,UK
TXN001787,CUST00430,2025-04-03,Cash Withdrawal,Branch,37070,USA
TXN001788,CUST00430,2025-07-18,Cash Withdrawal,Mobile App,44225,Germany
TXN001789,CUST00430,2025-10-15,Card Payment,ATM,40446,Germany
TXN001790,CUST00430,2025-05-08,Wire Transfer,Online,41550,Australia
TXN001791,CUST00430,2025-05-21,Wire Transfer,ATM,52244,India
TXN001792,CUST00431,2025-07-08,Cash Deposit,Branch,59034,Germany
TXN001793,CUST00431,2025-07-10,Wire Transfer,ATM,31329,Germany
TXN001794,CUST00432,2025-05-15,NEFT/RTGS,Branch,9788,India
TXN001795,CUST00432,2025-01-16,NEFT/RTGS,Branch,12354,India
TXN001796,CUST00432,2025-05-01,NEFT/RTGS,ATM,8050,India
TXN001797,CUST00432,2025-12-21,Cash Deposit,Branch,12028,UK
TXN001798,CUST00433,2025-08-27,NEFT/RTGS,Branch,13248,Germany
TXN001799,CUST00433,2025-01-23,Wire Transfer,ATM,12939,India
TXN001800,CUST00433,2025-01-13,Cash Withdrawal,Branch,12930,Australia
TXN001801,CUST00433,2025-01-01,Wire Transfer,Mobile App,16572,USA
TXN001802,CUST00434,2025-01-25,Cash Withdrawal,ATM,31358,Australia
TXN001803,CUST00435,2025-12-04,Cash Withdrawal,Branch,73682,Canada
TXN001804,CUST00435,2025-07-25,Cash Withdrawal,Mobile App,65780,UK
TXN001805,CUST00435,2025-03-17,NEFT/RTGS,Mobile App,54628,UK
TXN001806,CUST00435,2025-03-12,Cash Withdrawal,ATM,72453,UK
TXN001807,CUST00435,2025-10-04,Cash Deposit,Online,65560,Australia
TXN001808,CUST00435,2025-11-03,Cash Withdrawal,Branch,40419,UK
TXN001809,CUST00436,2025-02-27,Card Payment,Online,25403,USA
TXN001810,CUST00436,2025-01-03,Cash Withdrawal,Branch,19113,Canada
TXN001811,CUST00436,2025-03-01,Cash Withdrawal,ATM,24351,Australia
TXN001812,CUST00436,2025-09-25,NEFT/RTGS,Branch,30534,Canada
TXN001813,CUST00437,2025-08-21,Cash Deposit,Branch,16013,USA
TXN001814,CUST00438,2025-02-06,Cash Withdrawal,Branch,41715,India
TXN001815,CUST00438,2025-04-08,Wire Transfer,Online,67948,Germany
TXN001816,CUST00438,2025-04-17,Cash Deposit,Online,80341,India
TXN001817,CUST00439,2025-01-06,Card Payment,ATM,22439,Germany
TXN001818,CUST00439,2025-09-02,Card Payment,Online,18446,UK
TXN001819,CUST00439,2025-06-13,Cash Withdrawal,Online,22416,Australia
TXN001820,CUST00439,2025-08-05,Card Payment,ATM,213944,Cayman Islands
TXN001821,CUST00439,2025-09-07,Wire Transfer,Mobile App,85549,Australia
TXN001822,CUST00439,2025-02-18,NEFT/RTGS,Mobile App,18941,UK
TXN001823,CUST00440,2025-10-10,NEFT/RTGS,Branch,40406,USA
TXN001824,CUST00440,2025-01-06,Cash Deposit,Online,42506,Canada
TXN001825,CUST00440,2025-12-23,Card Payment,Mobile App,38297,Canada
TXN001826,CUST00440,2025-01-25,Cash Withdrawal,Online,53198,Canada
TXN001827,CUST00441,2025-01-21,Cash Withdrawal,ATM,50064,UK
TXN001828,CUST00441,2025-04-12,NEFT/RTGS,Mobile App,69956,Germany
TXN001829,CUST00441,2025-12-01,Cash Deposit,Mobile App,456066,USA
TXN001830,CUST00442,2025-09-10,Cash Deposit,Mobile App,51287,Australia
